year,nest_box,clutch_number,location,nest_code,clutch_size
2012,SL77,1,SL,SL2012S77,6
2012,SL78,1,SL,SL2012S78,6
2012,SL79,1,SL,SL2012S79,6
2012,SL80,1,SL,SL2012S80,5
2013,SL01,1,SL,SL2013S01,5
2013,SL01,2,SL,SL2013S01,6
2013,SL02,1,SL,SL2013S02,6
2013,SL03,1,SL,SL2013S03,8
2013,SL04,1,SL,SL2013S04,6
2013,SL04,2,SL,SL2013S04,4
2013,SL05,1,SL,SL2013S05,7
2013,SL05,2,SL,SL2013S05,5
2013,SL06,1,SL,SL2013S06,10
2013,SL07,1,SL,SL2013S07,6
2013,SL08,1,SL,SL2013S08,8
2013,SL09,1,SL,SL2013S09,6
2013,SL10,1,SL,SL2013S10,6
2013,SL11,1,SL,SL2013S11,6
2013,SL12,1,SL,SL2013S12,6
2013,SL13,1,SL,SL2013S13,7
2013,SL13,2,SL,SL2013S13,6
2013,SL14,1,SL,SL2013S14,11
2013,SL14,2,SL,SL2013S14,5
2013,SL15,1,SL,SL2013S15,6
2013,SL15,2,SL,SL2013S15,5
2013,SL16,1,SL,SL2013S16,3
2013,SL16,2,SL,SL2013S16,3
2013,SL17,1,SL,SL2013S17,8
2013,SL18,1,SL,SL2013S18,5
2013,SL18,2,SL,SL2013S18,5
2013,SL19,1,SL,SL2013S19,6
2013,SL20,1,SL,SL2013S20,4
2013,SL21,1,SL,SL2013S21,6
2013,SL22,1,SL,SL2013S22,6
2013,SL23,1,SL,SL2013S23,6
2013,SL24,1,SL,SL2013S24,8
2013,SL25,1,SL,SL2013S25,6
2013,SL26,1,SL,SL2013S26,8
2013,SL27,1,SL,SL2013S27,11
2013,SL28,1,SL,SL2013S28,8
2013,SL29,1,SL,SL2013S29,6
2013,SL29,2,SL,SL2013S29,5
2013,SL30,1,SL,SL2013S30,6
2013,SL30,2,SL,SL2013S30,6
2013,SL31,1,SL,SL2013S31,7
2013,SL33,1,SL,SL2013S33,6
2013,SL34,1,SL,SL2013S34,5
2013,SL34,2,SL,SL2013S34,5
2013,SL35,1,SL,SL2013S35,6
2013,SL38,1,SL,SL2013S38,6
2013,SL39,1,SL,SL2013S39,5
2013,SL40,1,SL,SL2013S40,6
2013,SL41,1,SL,SL2013S41,6
2013,SL42,1,SL,SL2013S42,6
2013,SL43,1,SL,SL2013S43,6
2013,SL44,1,SL,SL2013S44,13
2013,SL45,1,SL,SL2013S45,6
2013,SL45,2,SL,SL2013S45,4
2013,SL46,1,SL,SL2013S46,7
2013,SL47,1,SL,SL2013S47,6
2013,SL47,2,SL,SL2013S47,2
2013,SL48,1,SL,SL2013S48,5
2013,SL49,1,SL,SL2013S49,5
2013,SL49,2,SL,SL2013S49,7
2013,SL50,1,SL,SL2013S50,4
2013,SL51,1,SL,SL2013S51,5
2013,SL52,1,SL,SL2013S52,6
2013,SL53,1,SL,SL2013S53,6
2013,SL54,1,SL,SL2013S54,6
2013,SL54,2,SL,SL2013S54,5
2013,SL55,1,SL,SL2013S55,7
2013,SL56,1,SL,SL2013S56,5
2013,SL57,1,SL,SL2013S57,6
2013,SL57,2,SL,SL2013S57,4
2013,SL58,1,SL,SL2013S58,6
2013,SL59,1,SL,SL2013S59,5
2013,SL60,1,SL,SL2013S60,7
2013,SL61,1,SL,SL2013S61,6
2013,SL62,1,SL,SL2013S62,6
2013,SL63,1,SL,SL2013S63,6
2013,SL63,2,SL,SL2013S63,5
2013,SL64,1,SL,SL2013S64,6
2013,SL65,1,SL,SL2013S65,8
2013,SL66,1,SL,SL2013S66,6
2013,SL67,1,SL,SL2013S67,6
2013,SL67,2,SL,SL2013S67,3
2013,SL68,1,SL,SL2013S68,5
2013,SL68,2,SL,SL2013S68,7
2013,SL69,1,SL,SL2013S69,6
2013,SL69,2,SL,SL2013S69,6
2013,SL70,1,SL,SL2013S70,6
2013,SL70,2,SL,SL2013S70,4
2013,SL71,1,SL,SL2013S71,6
2013,SL72,1,SL,SL2013S72,10
2013,SL73,1,SL,SL2013S73,6
2013,SL74,1,SL,SL2013S74,5
2013,SL75,1,SL,SL2013S75,5
2013,SL75,2,SL,SL2013S75,6
2013,SL76,1,SL,SL2013S76,5
2013,SL77,1,SL,SL2013S77,6
2013,SL78,1,SL,SL2013S78,6
2013,SL78,2,SL,SL2013S78,5
2013,SL79,1,SL,SL2013S79,5
2013,SL79,2,SL,SL2013S79,3
2013,SL80,1,SL,SL2013S80,6
2013,SL80,2,SL,SL2013S80,4
2014,SL01,1,SL,SL2014S01,5
2014,SL01,2,SL,SL2014S01,6
2014,SL02,1,SL,SL2014S02,6
2014,SL03,1,SL,SL2014S03,8
2014,SL04,1,SL,SL2014S04,6
2014,SL04,2,SL,SL2014S04,4
2014,SL05,1,SL,SL2014S05,7
2014,SL05,2,SL,SL2014S05,5
2014,SL06,1,SL,SL2014S06,10
2014,SL07,1,SL,SL2014S07,6
2014,SL08,1,SL,SL2014S08,8
2014,SL09,1,SL,SL2014S09,6
2014,SL10,1,SL,SL2014S10,6
2014,SL11,1,SL,SL2014S11,6
2014,SL12,1,SL,SL2014S12,6
2014,SL13,1,SL,SL2014S13,7
2014,SL13,2,SL,SL2014S13,6
2014,SL14,1,SL,SL2014S14,11
2014,SL14,2,SL,SL2014S14,5
2014,SL15,1,SL,SL2014S15,6
2014,SL15,2,SL,SL2014S15,5
2014,SL16,1,SL,SL2014S16,3
2014,SL16,2,SL,SL2014S16,3
2014,SL17,1,SL,SL2014S17,8
2014,SL18,1,SL,SL2014S18,5
2014,SL18,2,SL,SL2014S18,5
2014,SL19,1,SL,SL2014S19,6
2014,SL20,1,SL,SL2014S20,4
2014,SL21,1,SL,SL2014S21,6
2014,SL22,1,SL,SL2014S22,6
2014,SL23,1,SL,SL2014S23,6
2014,SL24,1,SL,SL2014S24,8
2014,SL25,1,SL,SL2014S25,6
2014,SL26,1,SL,SL2014S26,8
2014,SL27,1,SL,SL2014S27,11
2014,SL28,1,SL,SL2014S28,8
2014,SL29,1,SL,SL2014S29,6
2014,SL29,2,SL,SL2014S29,5
2014,SL30,1,SL,SL2014S30,6
2014,SL30,2,SL,SL2014S30,6
2014,SL31,1,SL,SL2014S31,7
2014,SL33,1,SL,SL2014S33,6
2014,SL34,1,SL,SL2014S34,5
2014,SL34,2,SL,SL2014S34,5
2014,SL35,1,SL,SL2014S35,6
2014,SL38,1,SL,SL2014S38,6
2014,SL39,1,SL,SL2014S39,5
2014,SL40,1,SL,SL2014S40,6
2014,SL41,1,SL,SL2014S41,6
2014,SL42,1,SL,SL2014S42,6
2014,SL43,1,SL,SL2014S43,6
2014,SL44,1,SL,SL2014S44,13
2014,SL45,1,SL,SL2014S45,6
2014,SL45,2,SL,SL2014S45,4
2014,SL46,1,SL,SL2014S46,7
2014,SL47,1,SL,SL2014S47,6
2014,SL47,2,SL,SL2014S47,2
2014,SL48,1,SL,SL2014S48,5
2014,SL49,1,SL,SL2014S49,5
2014,SL49,2,SL,SL2014S49,7
2014,SL50,1,SL,SL2014S50,4
2014,SL51,1,SL,SL2014S51,5
2014,SL52,1,SL,SL2014S52,6
2014,SL53,1,SL,SL2014S53,6
2014,SL54,1,SL,SL2014S54,6
2014,SL54,2,SL,SL2014S54,5
2014,SL55,1,SL,SL2014S55,7
2014,SL56,1,SL,SL2014S56,5
2014,SL57,1,SL,SL2014S57,6
2014,SL57,2,SL,SL2014S57,4
2014,SL58,1,SL,SL2014S58,6
2014,SL59,1,SL,SL2014S59,5
2014,SL60,1,SL,SL2014S60,7
2014,SL61,1,SL,SL2014S61,6
2014,SL62,1,SL,SL2014S62,6
2014,SL63,1,SL,SL2014S63,6
2014,SL63,2,SL,SL2014S63,5
2014,SL64,1,SL,SL2014S64,6
2014,SL65,1,SL,SL2014S65,8
2014,SL66,1,SL,SL2014S66,6
2014,SL67,1,SL,SL2014S67,6
2014,SL67,2,SL,SL2014S67,3
2014,SL68,1,SL,SL2014S68,5
2014,SL68,2,SL,SL2014S68,7
2014,SL69,1,SL,SL2014S69,6
2014,SL69,2,SL,SL2014S69,6
2014,SL70,1,SL,SL2014S70,6
2014,SL70,2,SL,SL2014S70,4
2014,SL71,1,SL,SL2014S71,6
2014,SL72,1,SL,SL2014S72,10
2014,SL73,1,SL,SL2014S73,6
2014,SL74,1,SL,SL2014S74,5
2014,SL75,1,SL,SL2014S75,5
2014,SL75,2,SL,SL2014S75,6
2014,SL76,1,SL,SL2014S76,5
2014,SL77,1,SL,SL2014S77,6
2014,SL78,1,SL,SL2014S78,6
2014,SL78,2,SL,SL2014S78,5
2014,SL79,1,SL,SL2014S79,5
2014,SL79,2,SL,SL2014S79,3
2014,SL80,1,SL,SL2014S80,6
2014,SL80,2,SL,SL2014S80,4
